SID,SEASON,GEN_TIME,GEN_LAT,GEN_LON,GEN_NATURE,MAX_TIME,MAX_LAT,MAX_LON,MAX_INTENSITY_KT
1999249N22264,1999,1999-09-05 18:00:00,21.6,-96.4,TS,1999-09-06 00:00:00,22.0,-96.7,30.0
1999251N15314,1999,1999-09-07 18:00:00,14.6,-45.6,TS,1999-09-13 06:00:00,23.6,-70.0,135.0
1999253N17124,1999,1999-09-09 18:00:00,16.8,124.2,TS,1999-09-15 21:00:00,22.0,114.7,70.0
1999254N18142,1999,1999-09-11 00:00:00,17.8,141.6,TS,1999-09-14 06:00:00,31.3,131.2,45.0
1999255N13336,1999,1999-09-11 12:00:00,12.6,-24.2,TS,1999-09-16 00:00:00,17.8,-50.8,130.0
1999258N25128,1999,1999-09-14 12:00:00,25.3,128.4,TS,1999-09-16 06:00:00,29.6,127.7,50.0
1999260N15255,1999,1999-09-16 12:00:00,14.7,-105.4,NR,1999-09-20 00:00:00,20.7,-113.6,65.0
1999260N20130,1999,1999-09-17 00:00:00,20.4,129.7,TS,1999-09-22 12:00:00,26.3,127.2,90.0
1999262N25272,1999,1999-09-19 06:00:00,25.0,-87.8,TS,1999-09-20 18:00:00,27.0,-85.5,50.0
1999266N18113,1999,1999-09-22 12:00:00,17.5,112.6,TS,1999-09-25 06:00:00,21.4,115.5,45.0
1999275N16135,1999,1999-10-01 12:00:00,16.2,135.0,NR,1999-10-05 03:00:00,18.3,121.9,105.0
1999277N20266,1999,1999-10-04 06:00:00,20.1,-94.1,TS,1999-10-04 06:00:00,20.1,-94.1,30.0
1999279N14315,1999,1999-10-06 00:00:00,14.4,-44.8,TS,1999-10-06 00:00:00,14.4,-44.8,30.0
1999281N16255,1999,1999-10-07 18:00:00,16.2,-104.9,NR,1999-10-09 18:00:00,19.0,-107.1,50.0
1999286N16278,1999,1999-10-12 12:00:00,15.9,-82.0,DS,1999-10-18 06:00:00,34.8,-75.2,95.0
1999288N12129,1999,1999-10-14 18:00:00,11.8,129.3,NR,1999-10-18 06:00:00,17.3,114.9,45.0
1999288N15093,1999,1999-10-15 00:00:00,14.5,92.7,NR,1999-10-17 18:00:00,19.2,84.9,90.0
1999291N10309,1999,1999-10-17 18:00:00,9.8,-50.8,TS,1999-10-20 12:00:00,16.8,-61.1,85.0
1999298N12099,1999,1999-10-25 00:00:00,11.5,99.2,NR,1999-10-28 18:00:00,19.2,87.1,140.0
1999302N11279,1999,1999-10-28 18:00:00,11.4,-80.9,TS,1999-10-29 18:00:00,13.2,-82.9,35.0
1999309N18147,1999,1999-11-05 00:00:00,17.8,146.7,NR,1999-11-05 18:00:00,18.3,146.2,30.0
1999310N09138,1999,1999-11-05 18:00:00,9.4,137.7,NR,1999-11-08 06:00:00,12.2,124.5,35.0
1999315N13127,1999,1999-11-10 12:00:00,12.9,126.6,NR,1999-11-15 21:00:00,28.8,139.8,65.0
1999318N17278,1999,1999-11-13 18:00:00,16.7,-81.6,TS,1999-11-17 18:00:00,17.4,-64.8,135.0
1999334N11118,1999,1999-11-29 12:00:00,10.5,117.5,NR,1999-12-01 00:00:00,11.2,111.2,30.0
1999342N08116,1999,1999-12-07 12:00:00,7.9,116.0,NR,1999-12-10 00:00:00,7.7,110.8,30.0
1999342N10089,1999,1999-12-08 06:00:00,9.5,88.5,DS,1999-12-08 11:30:00,10.5,87.5,25.0
1999343S09095,2000,1999-12-08 22:00:00,-9.0,95.0,TS,1999-12-15 09:00:00,-12.7,113.1,60.0
1999343S11123,2000,1999-12-09 07:00:00,-10.5,122.5,TS,1999-12-14 15:00:00,-19.8,117.3,130.0
1999348N12115,1999,1999-12-14 00:00:00,11.6,114.5,NR,1999-12-14 18:00:00,11.8,112.1,30.0
1999357S08076,2000,1999-12-23 06:00:00,-8.2,75.5,TS,1999-12-27 15:00:00,-14.6,60.9,65.0
2000003S13082,2000,2000-01-03 06:00:00,-12.5,82.5,TS,2000-01-09 21:00:00,-19.8,67.4,90.0
2000006S15164,2000,2000-01-06 00:00:00,-14.6,164.1,TS,2000-01-08 06:00:00,-16.6,166.6,80.0
2000018S15190,2000,2000-01-17 21:00:00,-15.0,-170.0,NR,2000-01-26 00:00:00,-25.0,-169.0,40.0
2000019S11127,2000,2000-01-18 18:00:00,-11.1,126.9,TS,2000-01-21 00:00:00,-16.4,116.4,30.0
2000023S15172,2000,2000-01-23 00:00:00,-14.5,171.7,TS,2000-01-26 00:00:00,-23.1,176.8,65.0
2000024S12100,2000,2000-01-24 04:00:00,-11.5,99.8,TS,2000-01-29 09:00:00,-20.6,107.3,83.0
2000025S15056,2000,2000-01-25 00:00:00,-15.2,56.2,TS,2000-01-27 21:00:00,-16.1,56.9,118.0
2000031S11074,2000,2000-01-30 18:00:00,-10.9,73.7,TS,2000-02-01 21:00:00,-15.7,77.7,48.0
2000032S11116,2000,2000-02-01 04:00:00,-10.5,115.5,TS,2000-02-22 03:00:00,-20.7,35.3,108.0
2000045S14100,2000,2000-02-14 10:00:00,-13.8,99.7,TS,2000-02-15 22:00:00,-14.9,102.5,35.0
2000050S13078,2000,2000-02-18 18:00:00,-13.4,77.5,TS,2000-02-22 21:00:00,-23.7,66.9,65.0
2000055S23227,2000,2000-02-23 12:00:00,-23.1,-132.8,TS,2000-02-26 03:00:00,-24.6,-138.9,100.0
2000056S17152,2000,2000-02-25 00:00:00,-16.9,152.4,TS,2000-03-06 06:00:00,-20.3,116.9,65.0
2000058S14063,2000,2000-02-27 00:00:00,-13.8,62.5,TS,2000-03-01 09:00:00,-13.1,51.0,50.0
2000060S12086,2000,2000-02-29 06:00:00,-12.2,85.8,TS,2000-03-02 09:00:00,-13.8,86.6,35.0
2000060S17123,2000,2000-02-28 22:00:00,-17.3,123.0,TS,2000-03-03 09:00:00,-19.9,105.3,118.0
2000064S19209,2000,2000-03-04 00:00:00,-18.8,-150.8,TS,2000-03-06 21:00:00,-26.3,-165.4,55.0
2000067S15189,2000,2000-03-06 12:00:00,-15.1,-171.3,NR,2000-03-10 09:00:00,-24.9,-172.6,80.0
2000075S17119,2000,2000-03-14 18:00:00,-17.1,118.6,TS,2000-03-17 22:00:00,-18.2,110.1,50.0
2000083S17102,2000,2000-03-22 18:00:00,-16.7,101.9,TS,2000-04-01 15:00:00,-16.5,56.3,125.0
2000088N08090,2000,2000-03-27 12:00:00,7.5,90.0,TS,2000-03-29 21:00:00,15.0,89.5,45.0
2000089S20168,2000,2000-03-28 23:00:00,-20.0,168.0,NR,2000-04-04 00:00:00,-13.7,155.1,60.0
2000091S14156,2000,2000-03-31 00:00:00,-14.4,155.7,TS,2000-04-02 18:00:00,-18.8,146.5,70.0
2000099S28037,2000,2000-04-07 12:00:00,-27.7,36.5,SS,2000-04-12 12:00:00,-23.6,36.0,50.0
2000102S13128,2000,2000-04-10 22:00:00,-13.0,127.5,TS,2000-04-16 03:00:00,-13.7,100.6,128.0
2000103S10095,2000,2000-04-11 12:00:00,-10.0,95.3,TS,2000-04-17 15:00:00,-16.6,75.4,45.0
2000104S17182,2000,2000-04-13 00:00:00,-17.0,182.0,NR,2000-04-15 15:00:00,-20.1,178.8,40.0
2000105S09127,2000,2000-04-14 04:00:00,-9.5,127.0,TS,2000-04-19 12:00:00,-18.0,121.4,120.0
2000125N06136,2000,2000-05-03 18:00:00,6.2,135.7,TS,2000-05-09 15:00:00,18.0,135.6,153.0
2000138N16119,2000,2000-05-17 06:00:00,16.1,118.8,TS,2000-05-19 18:00:00,24.8,131.0,45.0
2000141N18116,2000,2000-05-20 00:00:00,18.0,116.0,TS,2000-05-21 00:00:00,18.2,118.8,30.0
2000142N12262,2000,2000-05-21 00:00:00,12.0,-97.8,NR,2000-05-24 18:00:00,14.8,-105.9,90.0
2000150N11117,2000,2000-05-29 00:00:00,10.5,116.6,TS,2000-05-31 12:00:00,14.9,110.2,30.0
2000160N21267,2000,2000-06-07 18:00:00,21.0,-93.0,TS,2000-06-07 18:00:00,21.0,-93.0,25.0
2000164N12256,2000,2000-06-12 00:00:00,12.0,-103.7,NR,2000-06-14 00:00:00,14.9,-108.3,45.0
2000169N17114,2000,2000-06-16 12:00:00,16.5,114.0,DS,,,,
2000170N10268,2000,2000-06-17 18:00:00,10.3,-91.8,TS,2000-06-21 06:00:00,15.1,-103.8,135.0
2000175N09340,2000,2000-06-23 00:00:00,9.5,-19.8,TS,2000-06-23 06:00:00,9.6,-21.0,30.0
2000184N13133,2000,2000-07-02 00:00:00,13.1,133.4,TS,2000-07-04 15:00:00,19.6,131.5,115.0
2000185N15117,2000,2000-07-02 12:00:00,15.3,117.2,TS,2000-07-07 00:00:00,19.7,118.5,75.0
2000187N12245,2000,2000-07-05 00:00:00,12.3,-115.4,NR,2000-07-06 12:00:00,12.8,-120.0,25.0
2000193N10131,2000,2000-07-10 18:00:00,9.5,131.4,TS,2000-07-11 12:00:00,12.1,129.2,25.0
2000196N16122,2000,2000-07-13 18:00:00,15.6,122.4,TS,2000-07-13 18:00:00,15.6,122.4,25.0
2000199N20145,2000,2000-07-17 00:00:00,20.1,144.9,TS,2000-07-19 15:00:00,28.4,142.2,45.0
2000201N11224,2000,2000-07-19 00:00:00,11.0,-136.0,TS,2000-07-21 06:00:00,10.2,-151.4,40.0
2000202N12131,2000,2000-07-19 12:00:00,12.0,130.8,TS,2000-07-29 06:00:00,29.3,128.5,50.0
2000203N17249,2000,2000-07-21 06:00:00,17.0,-110.7,TS,2000-07-22 00:00:00,18.4,-111.7,30.0
2000205N10260,2000,2000-07-22 12:00:00,10.0,-100.0,TS,2000-07-25 18:00:00,14.3,-121.1,110.0
2000206N11266,2000,2000-07-24 00:00:00,11.1,-94.0,NR,2000-07-27 18:00:00,18.1,-111.8,55.0
2000209N06182,2000,2000-07-26 12:00:00,6.4,182.0,TS,2000-07-29 03:00:00,12.6,175.9,40.0
2000214N22155,2000,2000-07-31 12:00:00,21.7,155.2,TS,2000-08-03 03:00:00,24.0,145.0,123.0
2000214S06080,2001,2000-08-01 00:00:00,-6.1,79.7,TS,2000-08-01 18:00:00,-6.2,77.7,35.0
2000215N15254,2000,2000-08-01 18:00:00,15.0,-106.0,TS,2000-08-04 12:00:00,16.8,-117.6,45.0
2000217N11342,2000,2000-08-03 18:00:00,10.8,-18.0,TS,2000-08-12 12:00:00,35.9,-55.3,110.0
2000217N12260,2000,2000-08-04 00:00:00,12.0,-100.0,NR,2000-08-08 12:00:00,19.1,-118.2,70.0
2000220N24149,2000,2000-08-06 18:00:00,23.7,148.6,TS,2000-08-08 18:00:00,31.4,143.4,30.0
2000222N14143,2000,2000-08-08 12:00:00,14.1,142.5,TS,2000-08-15 03:00:00,34.9,148.9,75.0
2000222N28286,2000,2000-08-08 12:00:00,28.2,-74.2,TS,2000-08-08 12:00:00,28.2,-74.2,30.0
2000223N18257,2000,2000-08-10 06:00:00,18.0,-103.5,NR,2000-08-14 12:00:00,19.1,-119.3,70.0
2000226N16258,2000,2000-08-13 00:00:00,16.2,-102.2,NR,2000-08-15 06:00:00,21.5,-108.5,60.0
2000227N23267,2000,2000-08-13 18:00:00,22.5,-93.5,TS,2000-08-14 18:00:00,23.9,-96.3,45.0
2000228N31180,2000,2000-08-14 12:00:00,31.3,179.6,TS,2000-08-15 21:00:00,34.0,181.2,45.0
2000230N08139,2000,2000-08-17 06:00:00,8.3,139.2,TS,2000-08-21 21:00:00,20.6,124.5,140.0
2000230N30169,2000,2000-08-16 18:00:00,29.9,169.0,TS,2000-08-17 06:00:00,31.5,170.9,25.0
2000231N14308,2000,2000-08-17 12:00:00,14.2,-51.9,TS,2000-08-18 12:00:00,16.2,-55.4,35.0
2000232N12116,2000,2000-08-18 12:00:00,12.1,116.0,TS,2000-08-22 03:00:00,15.8,108.9,45.0
2000233N12316,2000,2000-08-19 18:00:00,12.0,-44.5,TS,2000-08-21 12:00:00,15.7,-56.3,75.0
2000236N17084,2000,2000-08-23 03:00:00,16.5,83.5,TS,2000-08-23 03:00:00,16.5,83.5,25.0
2000237N08138,2000,2000-08-24 00:00:00,7.8,137.9,TS,2000-08-30 09:00:00,29.3,123.2,75.0
2000240N22115,2000,2000-08-27 06:00:00,21.6,115.0,TS,2000-08-31 15:00:00,22.0,115.4,55.0
2000241N15223,2000,2000-08-28 06:00:00,14.9,-137.4,TS,2000-08-30 18:00:00,17.3,-140.4,60.0
2000244N13229,2000,2000-08-31 00:00:00,13.0,-131.4,TS,2000-09-02 00:00:00,13.2,-133.3,35.0
2000245N14157,2000,2000-08-31 18:00:00,13.5,156.9,TS,2000-09-09 21:00:00,23.6,134.7,120.0
2000246N15315,2000,2000-09-01 12:00:00,14.8,-45.2,TS,2000-09-02 06:00:00,16.2,-49.5,35.0
2000248N17117,2000,2000-09-04 06:00:00,16.6,117.2,TS,2000-09-08 21:00:00,18.4,111.1,93.0
2000248N18126,2000,2000-09-04 06:00:00,18.0,125.8,TS,2000-09-10 09:00:00,20.9,122.1,53.0
2000249N15258,2000,2000-09-05 00:00:00,15.4,-102.2,TS,2000-09-10 00:00:00,20.2,-112.5,85.0
2000253N28267,2000,2000-09-08 18:00:00,27.5,-93.5,TS,2000-09-08 21:00:00,28.0,-93.5,30.0
2000255N31289,2000,2000-09-10 18:00:00,30.9,-70.9,SS,2000-09-16 18:00:00,36.1,-61.8,70.0
2000258N22138,2000,2000-09-14 00:00:00,21.5,138.3,TS,2000-09-17 15:00:00,37.3,143.6,75.0
2000259N20273,2000,2000-09-14 12:00:00,19.8,-87.3,TS,2000-09-17 06:00:00,26.1,-84.9,70.0
2000260N15178,2000,2000-09-15 18:00:00,15.1,178.0,TS,2000-09-21 21:00:00,23.9,165.3,135.0
2000260N15308,2000,2000-09-15 12:00:00,14.9,-52.2,TS,2000-09-21 18:00:00,27.1,-87.1,60.0
2000260N19253,2000,2000-09-15 18:00:00,19.2,-107.4,TS,2000-09-16 12:00:00,20.6,-107.8,35.0
2000264N17257,2000,2000-09-20 00:00:00,16.8,-103.4,TS,2000-09-20 18:00:00,18.3,-103.1,45.0
2000266N12337,2000,2000-09-21 12:00:00,11.5,-23.0,TS,2000-09-28 18:00:00,26.6,-54.2,120.0
2000270N11330,2000,2000-09-25 12:00:00,11.2,-29.6,TS,2000-09-28 06:00:00,12.2,-42.5,80.0
2000272N24165,2000,2000-09-27 18:00:00,23.9,165.1,TS,2000-09-29 00:00:00,27.3,165.6,35.0
2000273N16277,2000,2000-09-28 18:00:00,16.1,-82.9,TS,2000-10-01 06:00:00,17.9,-87.2,120.0
2000277N15257,2000,2000-10-02 12:00:00,15.3,-103.1,TS,2000-10-03 18:00:00,15.4,-104.5,55.0
2000279N29279,2000,2000-10-04 12:00:00,29.0,-81.4,SS,2000-10-10 18:00:00,53.0,-10.0,60.0
2000281N11111,2000,2000-10-06 18:00:00,10.8,110.5,TS,2000-10-08 18:00:00,11.5,112.3,40.0
2000289N15089,2000,2000-10-14 18:00:00,14.7,89.0,TS,2000-10-16 09:00:00,14.3,85.2,35.0
2000290N30289,2000,2000-10-15 12:00:00,30.0,-71.2,SS,2000-10-19 18:00:00,44.0,-58.5,85.0
2000294N26300,2000,2000-10-19 12:00:00,26.2,-59.9,TS,2000-10-21 00:00:00,32.4,-55.2,50.0
2000295N20146,2000,2000-10-21 00:00:00,19.9,145.8,TS,2000-10-24 18:00:00,24.1,125.5,70.0
2000299N08139,2000,2000-10-24 18:00:00,8.3,139.3,TS,2000-10-30 03:00:00,16.6,118.5,90.0
2000299N10252,2000,2000-10-25 06:00:00,10.2,-108.4,TS,2000-10-26 18:00:00,10.3,-116.7,40.0
2000299N13093,2000,2000-10-25 09:00:00,13.5,93.0,TS,2000-10-27 18:00:00,20.4,88.5,35.0
2000299N22291,2000,2000-10-25 00:00:00,21.5,-69.5,ET,2000-10-28 18:00:00,38.0,-65.5,55.0
2000305N06136,2000,2000-10-30 12:00:00,6.0,136.1,TS,2000-11-02 15:00:00,14.6,122.0,85.0
2000309N10270,2000,2000-11-03 18:00:00,10.3,-89.8,TS,2000-11-06 06:00:00,11.8,-98.8,55.0
2000313N18126,2000,2000-11-07 12:00:00,18.0,125.5,TS,2000-11-09 00:00:00,24.4,125.3,30.0
2000315S08083,2001,2000-11-10 06:00:00,-7.6,83.1,TS,2000-11-12 12:00:00,-10.5,79.4,35.0
2000331N09092,2000,2000-11-26 03:00:00,8.5,91.5,TS,2000-11-28 18:00:00,11.5,81.5,102.0
2000332N08133,2000,2000-11-27 00:00:00,8.2,132.7,TS,2000-11-30 00:00:00,11.1,125.4,55.0
2000333S11140,2001,2000-11-28 00:00:00,-11.0,140.0,TS,2000-12-07 21:00:00,-17.9,120.9,110.0
2000334N08130,2000,2000-11-28 18:00:00,8.3,130.4,TS,,,,
2000349S23190,2001,2000-12-14 00:00:00,-23.0,-170.0,NR,,,,
2000358N08086,2000,2000-12-23 03:00:00,8.0,86.0,TS,2000-12-26 12:00:00,8.5,81.0,90.0
2000364N07130,2000,2000-12-28 18:00:00,7.4,130.2,TS,2001-01-03 15:00:00,18.0,136.0,108.0
2000366S09068,2001,2000-12-31 06:00:00,-9.0,67.7,TS,2001-01-05 21:00:00,-18.1,54.5,120.0
2001003S09091,2001,2001-01-03 06:00:00,-8.9,90.6,TS,2001-01-12 21:00:00,-18.3,69.0,100.0
2001005S12136,2001,2001-01-05 00:00:00,-11.5,135.5,DS,2001-01-09 06:00:00,-12.3,132.1,40.0
2001018S12086,2001,2001-01-17 12:00:00,-12.3,86.4,TS,2001-01-22 15:00:00,-19.1,72.5,105.0
2001028S15128,2001,2001-01-27 18:00:00,-15.4,128.0,TS,2001-01-30 06:00:00,-17.5,119.7,60.0
2001031S13072,2001,2001-01-30 12:00:00,-13.1,71.5,TS,2001-02-04 00:00:00,-30.6,69.8,45.0
2001039S11139,2001,2001-02-08 00:00:00,-11.0,138.7,TS,2001-02-10 12:00:00,-13.8,137.1,40.0
2001039S13117,2001,2001-02-07 18:00:00,-13.3,116.8,TS,2001-02-12 10:00:00,-14.7,111.6,45.0
2001045S14142,2001,2001-02-14 00:00:00,-13.5,141.5,TS,2001-02-15 18:00:00,-15.3,138.7,40.0
2001047N09134,2001,2001-02-16 06:00:00,8.8,133.9,TS,2001-02-18 00:00:00,10.5,125.9,25.0
2001047S17157,2001,2001-02-16 00:00:00,-16.8,157.4,TS,2001-02-17 12:00:00,-19.6,165.6,35.0
2001049S17198,2001,2001-02-18 00:00:00,-17.1,-162.1,NR,2001-02-21 06:00:00,-24.7,-159.1,55.0
2001054S15155,2001,2001-02-23 00:00:00,-15.5,154.9,TS,2001-02-26 09:00:00,-16.6,138.9,65.0
2001056S11163,2001,2001-02-25 06:00:00,-10.5,162.8,TS,2001-03-02 09:00:00,-22.5,181.6,105.0
2001060S19223,2001,2001-02-28 18:00:00,-19.3,-136.8,TS,2001-03-02 00:00:00,-20.3,-134.9,45.0
2001064S10052,2001,2001-03-04 12:00:00,-9.8,52.4,TS,2001-03-12 03:00:00,-30.3,41.4,90.0
2001091S11111,2001,2001-04-01 04:00:00,-10.7,110.7,TS,2001-04-05 03:00:00,-11.4,96.8,88.0
2001091S13094,2001,2001-04-01 06:00:00,-13.1,93.9,TS,2001-04-03 06:00:00,-14.1,84.0,35.0
2001093S10062,2001,2001-04-02 12:00:00,-9.5,62.1,TS,2001-04-05 21:00:00,-15.2,61.0,75.0
2001094S12172,2001,2001-04-03 18:00:00,-11.8,171.5,TS,2001-04-08 09:00:00,-19.9,168.8,68.0
2001106N04138,2001,2001-04-16 00:00:00,4.2,138.2,TS,2001-04-18 12:00:00,8.4,131.5,25.0
2001106S08137,2001,2001-04-15 12:00:00,-7.5,137.0,TS,2001-04-19 03:00:00,-16.2,121.5,65.0
2001125N05129,2001,2001-05-05 00:00:00,5.3,129.0,TS,2001-05-13 00:00:00,21.2,121.8,50.0
2001141N14068,2001,2001-05-21 06:00:00,13.7,68.1,TS,2001-05-24 09:00:00,16.9,68.5,115.0
2001146N14259,2001,2001-05-25 18:00:00,13.6,-101.1,TS,2001-05-29 00:00:00,15.0,-102.1,125.0
2001157N28265,2001,2001-06-05 12:00:00,27.5,-95.0,TS,2001-06-05 18:00:00,28.5,-95.3,50.0
2001163N20087,2001,2001-06-12 03:00:00,19.5,87.0,TS,2001-06-12 03:00:00,19.5,87.0,25.0
2001170N11138,2001,2001-06-19 06:00:00,11.1,138.4,TS,2001-06-23 03:00:00,22.8,119.3,98.0
2001171N12234,2001,2001-06-20 00:00:00,11.9,-126.5,TS,2001-06-21 12:00:00,14.7,-134.1,50.0
2001171S35037,2001,2001-06-19 12:00:00,-34.7,36.7,ET,2001-06-21 09:00:00,-26.4,35.0,63.0
2001180N15118,2001,2001-06-29 00:00:00,15.0,117.8,TS,2001-07-01 21:00:00,21.1,110.3,75.0
2001181N08141,2001,2001-06-30 00:00:00,8.3,140.6,TS,2001-07-04 09:00:00,19.1,121.2,80.0
2001189N13130,2001,2001-07-07 18:00:00,12.8,130.3,TS,2001-07-10 12:00:00,20.8,122.9,40.0
2001192N21177,2001,2001-07-10 18:00:00,21.4,176.9,TS,2001-07-10 18:00:00,21.4,176.9,25.0
2001193N11318,2001,2001-07-11 18:00:00,10.9,-42.1,TS,2001-07-11 18:00:00,10.9,-42.1,25.0
2001194N15252,2001,2001-07-13 06:00:00,15.0,-108.4,TS,2001-07-13 18:00:00,16.3,-111.4,40.0
2001202N11266,2001,2001-07-21 00:00:00,11.3,-93.8,TS,2001-07-24 12:00:00,18.2,-109.0,65.0
2001202N14243,2001,2001-07-20 18:00:00,13.9,-117.4,TS,2001-07-21 18:00:00,16.2,-120.4,35.0
2001202N23152,2001,2001-07-21 00:00:00,23.3,152.0,TS,2001-07-26 15:00:00,30.5,142.3,85.0
2001204N19127,2001,2001-07-22 12:00:00,18.7,126.7,TS,2001-07-24 15:00:00,20.6,115.2,85.0
2001206N14134,2001,2001-07-25 06:00:00,13.8,133.8,TS,2001-07-29 09:00:00,22.7,122.2,93.0
2001212N10158,2001,2001-07-31 06:00:00,10.1,157.8,TS,2001-08-04 15:00:00,23.0,143.9,118.0
2001213N18139,2001,2001-08-01 00:00:00,18.0,139.0,TS,,,,
2001215N26275,2001,2001-08-02 12:00:00,25.7,-84.8,TS,2001-08-05 18:00:00,28.6,-86.4,60.0
2001220N17118,2001,2001-08-08 06:00:00,16.8,117.5,TS,2001-08-10 15:00:00,18.2,106.7,40.0
2001225N18146,2001,2001-08-13 06:00:00,17.5,145.6,TS,2001-08-18 21:00:00,25.0,134.8,88.0
2001227N13323,2001,2001-08-14 18:00:00,12.8,-37.0,TS,2001-08-19 06:00:00,15.4,-78.4,60.0
2001228N15118,2001,2001-08-16 00:00:00,15.5,118.0,TS,,,,
2001235N17225,2001,2001-08-22 12:00:00,17.1,-135.4,TS,2001-08-22 18:00:00,18.1,-135.9,30.0
2001235N18296,2001,2001-08-22 12:00:00,17.9,-64.3,TS,2001-08-27 18:00:00,40.6,-59.4,60.0
2001236N21161,2001,2001-08-24 00:00:00,20.6,160.9,TS,2001-08-25 00:00:00,23.7,162.4,30.0
2001238N16139,2001,2001-08-26 00:00:00,15.6,139.1,TS,2001-08-29 15:00:00,24.3,146.6,130.0
2001238N18162,2001,2001-08-26 06:00:00,17.7,161.6,TS,2001-08-28 03:00:00,24.8,161.2,45.0
2001238N19252,2001,2001-08-26 06:00:00,19.1,-108.5,TS,2001-08-29 18:00:00,20.9,-116.6,90.0
2001239N19116,2001,2001-08-27 06:00:00,19.3,115.9,MX,2001-08-31 03:00:00,21.4,108.8,43.0
2001245N13326,2001,2001-09-01 18:00:00,12.5,-34.3,TS,2001-09-09 18:00:00,32.4,-62.8,105.0
2001246N19156,2001,2001-09-03 00:00:00,18.8,156.3,TS,2001-09-07 03:00:00,26.8,148.2,103.0
2001247N15237,2001,2001-09-04 06:00:00,15.4,-122.6,TS,2001-09-06 18:00:00,14.9,-128.0,85.0
2001248N17251,2001,2001-09-04 12:00:00,16.9,-108.8,TS,2001-09-07 00:00:00,20.5,-122.9,55.0
2001248N23125,2001,2001-09-05 00:00:00,23.4,124.6,TS,2001-09-16 09:00:00,25.2,122.4,88.0
2001251N14332,2001,2001-09-07 18:00:00,13.9,-28.4,TS,2001-09-14 00:00:00,28.2,-47.2,100.0
2001253N13213,2001,2001-09-10 00:00:00,12.7,-146.7,TS,2001-09-10 12:00:00,13.2,-149.0,30.0
2001254N15261,2001,2001-09-10 12:00:00,14.8,-98.9,TS,2001-09-12 18:00:00,20.3,-109.6,45.0
2001255N26276,2001,2001-09-11 18:00:00,25.8,-84.1,TS,2001-09-17 12:00:00,35.3,-66.6,70.0
2001259N20138,2001,2001-09-16 00:00:00,20.1,138.0,TS,2001-09-20 21:00:00,36.8,147.0,75.0
2001260N14167,2001,2001-09-17 06:00:00,13.5,166.5,TS,2001-09-23 15:00:00,26.7,147.5,100.0
2001263N13278,2001,2001-09-19 18:00:00,13.4,-81.9,TS,2001-09-19 18:00:00,13.4,-81.9,30.0
2001264N13269,2001,2001-09-21 06:00:00,12.6,-91.1,TS,2001-09-25 06:00:00,15.9,-105.3,125.0
2001264N21126,2001,2001-09-21 00:00:00,21.0,125.8,TS,2001-09-25 21:00:00,21.5,121.5,93.0
2001265N16244,2001,2001-09-21 18:00:00,15.6,-116.1,TS,2001-09-23 12:00:00,18.2,-123.3,65.0
2001265N25296,2001,2001-09-21 12:00:00,25.1,-64.2,TS,2001-09-26 12:00:00,41.0,-59.2,90.0
2001266N10217,2001,2001-09-22 12:00:00,9.7,-143.5,TS,2001-09-23 06:00:00,9.9,-147.2,35.0
2001267N17070,2001,2001-09-24 00:00:00,16.6,69.8,TS,2001-09-25 12:00:00,17.2,68.1,35.0
2001275N12258,2001,2001-10-02 00:00:00,11.9,-102.0,TS,2001-10-03 12:00:00,15.7,-106.5,50.0
2001276N13146,2001,2001-10-03 06:00:00,13.4,146.4,TS,2001-10-05 15:00:00,20.2,136.8,105.0
2001276N14240,2001,2001-10-03 00:00:00,13.7,-120.3,TS,2001-10-03 06:00:00,13.8,-121.2,30.0
2001277S10082,2002,2001-10-04 06:00:00,-9.7,81.9,TS,2001-10-06 06:00:00,-11.0,83.0,35.0
2001278N12302,2001,2001-10-04 12:00:00,12.3,-58.2,TS,2001-10-09 00:00:00,16.5,-88.0,125.0
2001280N11309,2001,2001-10-06 12:00:00,10.6,-50.6,TS,2001-10-07 12:00:00,11.7,-57.7,45.0
2001281N18071,2001,2001-10-08 06:00:00,17.7,70.8,TS,2001-10-09 09:00:00,18.8,68.8,35.0
2001284N14261,2001,2001-10-10 12:00:00,14.1,-99.2,TS,2001-10-16 12:00:00,18.0,-118.1,50.0
2001284N16132,2001,2001-10-11 06:00:00,16.1,131.7,TS,2001-10-15 09:00:00,22.9,126.1,83.0
2001284N28297,2001,2001-10-11 06:00:00,27.5,-63.0,ET,2001-10-14 06:00:00,38.6,-63.7,70.0
2001288N13084,2001,2001-10-14 12:00:00,13.5,84.0,TS,2001-10-15 12:00:00,13.7,81.0,35.0
2001291N05158,2001,2001-10-17 12:00:00,4.5,157.6,TS,2001-10-24 09:00:00,17.3,156.6,140.0
2001294N11235,2001,2001-10-20 12:00:00,11.0,-125.0,TS,2001-10-22 00:00:00,14.5,-131.4,75.0
2001298S07098,2002,2001-10-24 18:00:00,-7.0,97.5,TS,2001-10-28 03:00:00,-8.0,89.5,55.0
2001301N27325,2001,2001-10-27 12:00:00,27.2,-34.9,TS,2001-10-30 00:00:00,28.5,-44.6,35.0
2001303N13276,2001,2001-10-29 18:00:00,13.3,-83.6,TS,2001-11-04 06:00:00,20.1,-83.3,120.0
2001304N12237,2001,2001-10-31 00:00:00,12.1,-122.8,TS,2001-11-02 00:00:00,16.5,-128.6,75.0
